GO:0032822	biological_process	positive regulation of natural killer cell proliferation involved in immune response	H3.17.1.1.4.2.6.1.1.1	10
GO:0032823	biological_process	regulation of natural killer cell differentiation	H3.17.1.1.6.6.1.2	8
GO:0032824	biological_process	negative regulation of natural killer cell differentiation	H3.17.1.1.3.2.6.1.2	9
GO:0032825	biological_process	positive regulation of natural killer cell differentiation	H3.17.1.1.4.2.6.1.2	9
GO:0032826	biological_process	regulation of natural killer cell differentiation involved in immune response	H3.17.1.1.6.6.1.2.1	9
GO:0032827	biological_process	negative regulation of natural killer cell differentiation involved in immune response	H3.17.1.1.3.2.6.1.2.1	10
GO:0032828	biological_process	positive regulation of natural killer cell differentiation involved in immune response	H3.17.1.1.4.2.6.1.2.1	10
GO:0032829	biological_process	regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	H3.17.1.1.6.6.2.2.6.1	10
GO:0032830	biological_process	negative regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	H3.17.1.1.3.2.6.2.2.6.1	11
GO:0032831	biological_process	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	H3.17.1.1.4.2.6.2.2.6.1	11
GO:0032832	biological_process	regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	H3.17.1.1.6.6.2.2.6.1.1	11
GO:0032833	biological_process	negative regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	H3.17.1.1.3.2.6.2.2.6.1.1	12
GO:0032834	biological_process	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	H3.17.1.1.4.2.6.2.2.6.1.1	12
GO:0032835	biological_process	glomerulus development	H3.8.2.8.14.2.2.1.7.1	10
GO:0032836	biological_process	glomerular basement membrane development	H3.5.2.38.1.3	6
GO:0032837	biological_process	distributive segregation	H3.1.6.17.6.2	6
GO:0032838	cellular_component	cell projection cytoplasm	H1.2.1.2.1.9.2.84	8
GO:0032839	cellular_component	dendrite cytoplasm	H1.2.1.2.1.9.2.84.1	9
GO:0032840	molecular_function	intramolecular proline-rich ligand binding	H2.7.5.61.1	5
GO:0032841	molecular_function	calcitonin binding	H2.7.15.4.3.1	6
GO:0032843	molecular_function	hydroperoxide reductase activity	H2.3.14.21.7.4	6
GO:0032844	biological_process	regulation of homeostatic process	H3.17.1.8	4
GO:0032845	biological_process	negative regulation of homeostatic process	H3.17.1.8.4	5
GO:0032846	biological_process	positive regulation of homeostatic process	H3.17.1.8.5	5
GO:0032847	biological_process	regulation of cellular pH reduction	H3.17.1.8.9.3	6
GO:0032848	biological_process	negative regulation of cellular pH reduction	H3.17.1.8.4.2	6
GO:0032849	biological_process	positive regulation of cellular pH reduction	H3.17.1.8.5.2	6
GO:0032850	biological_process	positive regulation of ARF GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.1.1	13
GO:0032851	biological_process	positive regulation of Rab GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.2.1	13
GO:0032852	biological_process	positive regulation of Ral GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.3.1	13
GO:0032853	biological_process	positive regulation of Ran GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.4.1	13
GO:0032854	biological_process	positive regulation of Rap GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.5.1	13
GO:0032855	biological_process	positive regulation of Rac GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.6.2.1	14
GO:0032856	biological_process	activation of Ras GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.7.1	13
GO:0032857	biological_process	activation of ARF GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.1.1.1	14
GO:0032858	biological_process	activation of Rab GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.2.1.1	14
GO:0032859	biological_process	activation of Ral GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.3.1.1	14
GO:0032860	biological_process	activation of Ran GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.4.1.1	14
GO:0032861	biological_process	activation of Rap GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.5.1.1	14
GO:0032862	biological_process	activation of Rho GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.6.2.2	14
GO:0032863	biological_process	activation of Rac GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.6.2.1.1	15
GO:0032864	biological_process	activation of Cdc42 GTPase activity	H3.17.1.5.4.2.6.2.1.1.1.6.2.2.1	15
GO:0032865	cellular_component	ERMES complex	H1.2.1.2.1.9.2.6.3.3.3.1.5	13
GO:0032866	molecular_function	D-xylose:NADP reductase activity	H2.3.14.15.5.12.1.1.1	9
GO:0032867	molecular_function	L-arabinose:NADP reductase activity	H2.3.14.15.5.12.1.1.2	9
GO:0032868	biological_process	response to insulin stimulus	H3.14.6.1.11.1	6
GO:0032869	biological_process	cellular response to insulin stimulus	H3.5.2.49.3.7.1.10.1	9
GO:0032870	biological_process	cellular response to hormone stimulus	H3.5.2.49.3.7.1	7
GO:0032871	biological_process	regulation of karyogamy	H3.17.1.21.12.2	6
GO:0032872	biological_process	regulation of stress-activated MAPK cascade	H3.17.1.6.1.13.4.1	8
GO:0032873	biological_process	negative regulation of stress-activated MAPK cascade	H3.17.1.6.1.11.2.3.1	9
GO:0032874	biological_process	positive regulation of stress-activated MAPK cascade	H3.17.1.6.1.10.2.4.1	9
GO:0032875	biological_process	regulation of DNA endoreduplication	H3.17.1.5.1.4.12.1.2.2	10
GO:0032876	biological_process	negative regulation of DNA endoreduplication	H3.17.1.5.1.1.2.14.1.3.3	11
GO:0032877	biological_process	positive regulation of DNA endoreduplication	H3.17.1.5.1.2.2.11.4.3	10
GO:0032878	biological_process	regulation of establishment or maintenance of cell polarity	H3.17.1.21.9	5
GO:0032879	biological_process	regulation of localization	H3.17.1.9	4
GO:0032880	biological_process	regulation of protein localization	H3.17.1.9.2	5
GO:0032881	biological_process	regulation of polysaccharide metabolic process	H3.17.1.5.12.2	6
GO:0032882	biological_process	regulation of chitin metabolic process	H3.17.1.5.11.1	6
GO:0032883	biological_process	regulation of chitin biosynthetic process	H3.17.1.5.1.4.2.2	8
GO:0032884	biological_process	regulation of cell wall chitin biosynthetic process	H3.17.1.5.1.4.2.2.1	9
GO:0032885	biological_process	regulation of polysaccharide biosynthetic process	H3.17.1.5.1.4.2	7
GO:0032886	biological_process	regulation of microtubule-based process	H3.17.1.21.10	5
GO:0032887	biological_process	regulation of spindle elongation	H3.17.1.21.10.1.5.1	8
GO:0032888	biological_process	regulation of mitotic spindle elongation	H3.17.1.21.10.1.5.1.1	9
GO:0032889	biological_process	regulation of vacuole fusion, non-autophagic	H3.17.1.21.12.4.1	7
GO:0032890	biological_process	regulation of organic acid transport	H3.17.1.9.3.6	6
GO:0032891	biological_process	negative regulation of organic acid transport	H3.17.1.9.3.6.1	7
GO:0032892	biological_process	positive regulation of organic acid transport	H3.17.1.9.3.6.2	7
GO:0032893	biological_process	regulation of gluconate transport	H3.17.1.9.3.6.3	7
GO:0032894	biological_process	negative regulation of gluconate transport	H3.17.1.9.3.6.1.1	8
GO:0032895	biological_process	positive regulation of gluconate transport	H3.17.1.9.3.6.2.1	8
GO:0032896	molecular_function	palmitoyl-CoA 9-desaturase activity	H2.3.14.27.6.3.4	7
GO:0032897	biological_process	negative regulation of viral transcription	H3.17.1.5.1.1.2.3	8
GO:0032898	biological_process	neurotrophin production	H3.8.2.17	4
GO:0032899	biological_process	regulation of neurotrophin production	H3.17.1.23.4	5
GO:0032900	biological_process	negative regulation of neurotrophin production	H3.17.1.18.6.6	6
GO:0032901	biological_process	positive regulation of neurotrophin production	H3.17.1.17.6.5	6
GO:0032902	biological_process	nerve growth factor production	H3.8.2.17.1	5
GO:0032903	biological_process	regulation of nerve growth factor production	H3.17.1.23.4.1	6
GO:0032904	biological_process	negative regulation of nerve growth factor production	H3.17.1.18.6.6.1	7
GO:0032905	biological_process	transforming growth factor beta1 production	H3.8.2.3.40.1	6
GO:0032906	biological_process	transforming growth factor beta2 production	H3.8.2.3.40.2	6
GO:0032907	biological_process	transforming growth factor beta3 production	H3.8.2.3.40.3	6
GO:0032908	biological_process	regulation of transforming growth factor beta1 production	H3.17.1.23.1.40.1	7
GO:0032909	biological_process	regulation of transforming growth factor beta2 production	H3.17.1.23.1.40.2	7
GO:0032910	biological_process	regulation of transforming growth factor beta3 production	H3.17.1.23.1.40.3	7
GO:0032911	biological_process	negative regulation of transforming growth factor beta1 production	H3.17.1.18.6.1.39.1	8
GO:0032912	biological_process	negative regulation of transforming growth factor beta2 production	H3.17.1.18.6.1.39.2	8
GO:0032913	biological_process	negative regulation of transforming growth factor beta3 production	H3.17.1.18.6.1.39.3	8
GO:0032914	biological_process	positive regulation of transforming growth factor beta1 production	H3.17.1.17.6.1.40.1	8
GO:0032915	biological_process	positive regulation of transforming growth factor beta2 production	H3.17.1.17.6.1.40.2	8
GO:0032916	biological_process	positive regulation of transforming growth factor beta3 production	H3.17.1.17.6.1.40.3	8
GO:0032917	biological_process	polyamine acetylation	H3.4.1.8.14.1.2.6	8
GO:0032918	biological_process	spermidine acetylation	H3.4.1.8.14.1.2.4.1	9
GO:0032919	biological_process	spermine acetylation	H3.4.1.8.14.1.2.3.2	9
GO:0032920	biological_process	putrescine acetylation	H3.4.1.8.14.1.2.5.1	9
GO:0032921	cellular_component	sarcosine oxidase complex	H1.2.1.2.1.9.2.85	8
GO:0032922	biological_process	circadian regulation of gene expression	H3.8.2.18	4
GO:0032923	biological_process	organic phosphonate biosynthetic process	H3.4.3.6.16	5
GO:0032924	biological_process	activin receptor signaling pathway	H3.5.2.12.2.5.1.3.6	9
GO:0032925	biological_process	regulation of activin receptor signaling pathway	H3.17.1.6.1.43.4	7
GO:0032926	biological_process	negative regulation of activin receptor signaling pathway	H3.17.1.6.1.11.34.4	8
GO:0032927	biological_process	positive regulation of activin receptor signaling pathway	H3.17.1.6.1.10.34.3	8
GO:0032928	biological_process	regulation of superoxide anion generation	H3.17.1.5.6.39.2.1	8
GO:0032929	biological_process	negative regulation of superoxide anion generation	H3.17.1.5.2.3.34.2	8
GO:0032930	biological_process	positive regulation of superoxide anion generation	H3.17.1.5.3.3.32.2	8
GO:0032931	molecular_function	histone acetyltransferase activity (H3-K56 specific)	H2.3.15.6.1.7.1.7.1.1	10
GO:0032932	biological_process	negative regulation of astral microtubule depolymerization	H3.17.1.18.2.4.5.2.1.2	10
GO:0032933	biological_process	SREBP signaling pathway	H3.5.2.12.2.4.3	7
GO:0032934	molecular_function	sterol binding	H2.7.8.2.4	5
GO:0032935	molecular_function	sterol sensor activity	H2.7.8.2.4.3	6
GO:0032936	cellular_component	SREBP-SCAP complex	H1.4.4.8	4
GO:0032937	cellular_component	SREBP-SCAP-Insig complex	H1.2.1.2.1.9.2.9.4.4.4.1.1	13
GO:0032938	biological_process	negative regulation of translation in response to oxidative stress	H3.5.2.49.1.5.3.1	8
GO:0032939	biological_process	positive regulation of translation in response to oxidative stress	H3.5.2.49.1.5.3.2	8
GO:0032940	biological_process	secretion by cell	H3.5.2.31	4
GO:0032941	biological_process	secretion by tissue	H3.8.2.19	4
GO:0032942	molecular_function	inositol tetrakisphosphate 2-kinase activity	H2.3.15.10.1.124.3	7
GO:0032943	biological_process	mononuclear cell proliferation	H3.12.4.13.2	5
GO:0032944	biological_process	regulation of mononuclear cell proliferation	H3.17.1.21.13.9.1	7
GO:0032945	biological_process	negative regulation of mononuclear cell proliferation	H3.17.1.18.2.2.7.1	8
GO:0032946	biological_process	positive regulation of mononuclear cell proliferation	H3.17.1.17.2.1.7.1	8
GO:0032947	molecular_function	protein complex scaffold	H2.5.14	3
GO:0032948	biological_process	regulation of alpha-glucan metabolic process	H3.17.1.5.6.5.2	7
GO:0032949	biological_process	regulation of alpha-glucan biosynthetic process	H3.17.1.5.1.4.2.1.3	9
GO:0032950	biological_process	regulation of beta-glucan metabolic process	H3.17.1.5.6.5.3	7
GO:0032951	biological_process	regulation of beta-glucan biosynthetic process	H3.17.1.5.1.4.2.1.4	9
GO:0032952	biological_process	regulation of (1->3)-beta-D-glucan metabolic process	H3.17.1.5.6.5.3.1	8
GO:0032953	biological_process	regulation of (1->3)-beta-D-glucan biosynthetic process	H3.17.1.5.1.4.2.1.4.1	10
GO:0032954	biological_process	regulation of cytokinetic process	H3.17.1.21.17.4.1	7
GO:0032955	biological_process	regulation of barrier septum assembly	H3.17.1.16.14.1	6
GO:0032956	biological_process	regulation of actin cytoskeleton organization	H3.17.1.21.11.1	6
GO:0032957	biological_process	inositol trisphosphate metabolic process	H3.4.8.8.2.11.1	7
GO:0032958	biological_process	inositol phosphate biosynthetic process	H3.4.3.8.1.2.5.1	8
GO:0032959	biological_process	inositol trisphosphate biosynthetic process	H3.4.3.8.1.2.5.1.2	9
GO:0032960	biological_process	regulation of inositol trisphosphate biosynthetic process	H3.17.1.5.1.5.11.1	8
GO:0032961	biological_process	negative regulation of inositol trisphosphate biosynthetic process	H3.17.1.5.1.1.3.6.1	9
GO:0032962	biological_process	positive regulation of inositol trisphosphate biosynthetic process	H3.17.1.5.1.2.3.16.1	9
GO:0032963	biological_process	collagen metabolic process	H3.4.10.4.2.1	6
GO:0032964	biological_process	collagen biosynthetic process	H3.4.3.10.2.5	6
GO:0032965	biological_process	regulation of collagen biosynthetic process	H3.17.1.5.1.4.3	7
GO:0032966	biological_process	negative regulation of collagen biosynthetic process	H3.17.1.5.1.1.2.4	8
GO:0032967	biological_process	positive regulation of collagen biosynthetic process	H3.17.1.5.1.2.2.4	8
GO:0032968	biological_process	positive regulation of transcription elongation from RNA polymerase II promoter	H3.17.1.5.1.2.2.3.1	9
GO:0032969	cellular_component	endosomal scaffold complex	H1.2.1.2.1.9.2.7.2.2.1	11
GO:0032970	biological_process	regulation of actin filament-based process	H3.17.1.21.11	5
GO:0032971	biological_process	regulation of muscle filament sliding	H3.17.1.9.3.4.3	7
GO:0032972	biological_process	regulation of muscle filament sliding speed	H3.17.1.9.3.4.3.2	8
GO:0032973	biological_process	amino acid export	H3.12.11.1.2.3.25.3.10	9
GO:0032974	biological_process	amino acid transmembrane export from vacuole	H3.5.2.48.2.1.3.4.1.1	10
GO:0032975	biological_process	amino acid transmembrane import into vacuole	H3.5.2.48.2.1.3.4.1.2	10
GO:0032976	biological_process	release of matrix enzymes from mitochondria	H3.5.2.7.2.6.2	7
GO:0032977	molecular_function	membrane insertase activity	H2.6.7.3.2	5
GO:0032978	biological_process	protein insertion into membrane from inner side	H3.5.2.21.11.1	6
GO:0032979	biological_process	protein insertion into mitochondrial membrane from inner side	H3.5.2.7.2.4.4.1	8
GO:0032980	biological_process	keratinocyte activation	H3.5.2.1.5	5
GO:0032981	biological_process	mitochondrial respiratory chain complex I assembly	H3.5.2.7.2.8.1	7
GO:0032982	cellular_component	myosin filament	H1.2.1.2.1.86.2.7.3.5.3	11
GO:0032983	cellular_component	kainate selective glutamate receptor complex	H1.2.1.5.2.26.3	7
GO:0032984	biological_process	macromolecular complex disassembly	H3.5.2.26.2	5
GO:0032985	biological_process	protein-carbohydrate complex disassembly	H3.5.2.26.2.2	6
GO:0032986	biological_process	protein-DNA complex disassembly	H3.5.2.26.2.3	6
GO:0032987	biological_process	protein-lipid complex disassembly	H3.5.2.26.2.4	6
GO:0032988	biological_process	ribonucleoprotein complex disassembly	H3.5.2.26.2.5	6
GO:0032989	biological_process	cellular component morphogenesis	H3.5.2.45.5	5
GO:0032990	biological_process	cell part morphogenesis	H3.5.2.45.5.3	6
GO:0032991	cellular_component	macromolecular complex	H1.9	2
GO:0032992	cellular_component	protein-carbohydrate complex	H1.9.2	3
GO:0032993	cellular_component	protein-DNA complex	H1.9.3	3
GO:0032994	cellular_component	protein-lipid complex	H1.9.4	3
GO:0032995	biological_process	regulation of fungal-type cell wall biogenesis	H3.17.1.16.2	5
GO:0032996	cellular_component	Bcl3-Bcl10 complex	H1.2.1.2.1.67	6
GO:0032997	cellular_component	Fc receptor complex	H1.2.1.5.2.57	6
GO:0032998	cellular_component	Fc-epsilon receptor I complex	H1.2.1.5.2.57.1	7
GO:0032999	cellular_component	Fc-alpha receptor I complex	H1.2.1.5.2.57.2	7
GO:0033000	cellular_component	Fc-gamma receptor I complex	H1.2.1.5.2.57.3	7
GO:0033001	cellular_component	Fc-gamma receptor III complex	H1.2.1.5.2.57.4	7
GO:0033002	biological_process	muscle cell proliferation	H3.12.4.3	4
GO:0033003	biological_process	regulation of mast cell activation	H3.17.1.1.6.2	6
GO:0033004	biological_process	negative regulation of mast cell activation	H3.17.1.1.3.2.2	7
GO:0033005	biological_process	positive regulation of mast cell activation	H3.17.1.1.4.2.2	7
GO:0033006	biological_process	regulation of mast cell activation involved in immune response	H3.17.1.1.4.3.4	7
GO:0033007	biological_process	negative regulation of mast cell activation involved in immune response	H3.17.1.1.3.2.2.1	8
GO:0033008	biological_process	positive regulation of mast cell activation involved in immune response	H3.17.1.1.4.2.2.1	8
GO:0033009	cellular_component	nucleomorph	H1.2.1.2.1.9.2.53.12.8	10
GO:0033010	cellular_component	paranodal junction	H1.6.1.5	4
GO:0033011	cellular_component	perinuclear theca	H1.2.1.2.1.9.2.86	8
GO:0033012	cellular_component	porosome	H1.2.1.5.2.58	6
GO:0033013	biological_process	tetrapyrrole metabolic process	H3.4.1.18.15	5
GO:0033014	biological_process	tetrapyrrole biosynthetic process	H3.4.1.8.16.7	6
GO:0033015	biological_process	tetrapyrrole catabolic process	H3.4.1.8.15.3	6
GO:0033016	cellular_component	rhoptry membrane	H1.2.1.26.1.1	6
GO:0033017	cellular_component	sarcoplasmic reticulum membrane	H1.2.1.2.1.9.1.1.3	9
GO:0033018	cellular_component	sarcoplasmic reticulum lumen	H1.2.1.2.1.9.1.1.4	9
GO:0033019	molecular_function	5-hydroxyvalerate dehydrogenase activity	H2.3.14.15.5.81	6
GO:0033020	biological_process	cyclopentanol metabolic process	H3.4.10.5.1.2	6
GO:0033021	biological_process	cyclopentanol biosynthetic process	H3.4.3.8.1.2.3	7
GO:0033022	biological_process	cyclopentanol catabolic process	H3.4.2.5.1.2.3	7
GO:0033023	biological_process	mast cell homeostasis	H3.3.1.3	4
GO:0033024	biological_process	mast cell apoptotic process	H3.3.1.3.1	5
GO:0033025	biological_process	regulation of mast cell apoptotic process	H3.17.1.1.9	5
GO:0033026	biological_process	negative regulation of mast cell apoptotic process	H3.17.1.1.9.1	6
GO:0033027	biological_process	positive regulation of mast cell apoptotic process	H3.17.1.1.9.2	6
GO:0033028	biological_process	myeloid cell apoptotic process	H3.5.2.17.1.1.8.5	8
GO:0033029	biological_process	regulation of neutrophil apoptotic process	H3.17.1.1.10	5
GO:0033030	biological_process	negative regulation of neutrophil apoptotic process	H3.17.1.1.10.1	6
GO:0033031	biological_process	positive regulation of neutrophil apoptotic process	H3.17.1.1.10.2	6
GO:0033032	biological_process	regulation of myeloid cell apoptotic process	H3.17.1.21.6.3.1.2	8
GO:0033033	biological_process	negative regulation of myeloid cell apoptotic process	H3.17.1.18.2.18.1.1.2	9
GO:0033034	biological_process	positive regulation of myeloid cell apoptotic process	H3.17.1.17.2.5.2.2.2	9
GO:0033036	biological_process	macromolecule localization	H3.15.1	3
GO:0033037	biological_process	polysaccharide localization	H3.15.1.4	4
GO:0033038	molecular_function	bitter taste receptor activity	H2.4.5.5.5.19.1	7
GO:0033039	molecular_function	salty taste receptor activity	H2.4.5.5.5.19.2	7
GO:0033040	molecular_function	sour taste receptor activity	H2.4.5.5.5.19.3	7
GO:0033041	molecular_function	sweet taste receptor activity	H2.4.5.5.5.19.4	7
GO:0033042	molecular_function	umami taste receptor activity	H2.4.5.5.5.19.5	7
GO:0033043	biological_process	regulation of organelle organization	H3.17.1.21.12	5
GO:0033044	biological_process	regulation of chromosome organization	H3.17.1.21.12.3	6
GO:0033045	biological_process	regulation of sister chromatid segregation	H3.17.1.21.12.3.2	7
GO:0033046	biological_process	negative regulation of sister chromatid segregation	H3.17.1.18.2.4.9.1	8
GO:0033047	biological_process	regulation of mitotic sister chromatid segregation	H3.17.1.21.12.3.2.1	8
GO:0033048	biological_process	negative regulation of mitotic sister chromatid segregation	H3.17.1.18.2.4.9.1.1	9
GO:0033049	biological_process	clavulanic acid metabolic process	H3.4.1.8.13.14	6
GO:0033050	biological_process	clavulanic acid biosynthetic process	H3.4.1.8.13.14.1	7
GO:0033051	biological_process	aminophosphonate metabolic process	H3.4.1.18.16	5
GO:0033052	biological_process	cyanoamino acid metabolic process	H3.4.1.18.2.2.12	7
GO:0033053	biological_process	D-glutamine metabolic process	H3.4.1.18.2.13.2.3.3	9
GO:0033054	biological_process	D-glutamate metabolic process	H3.4.1.18.2.13.2.2.2	9
GO:0033055	biological_process	D-arginine metabolic process	H3.4.1.18.2.13.2.1.1	9
GO:0033056	biological_process	D-ornithine metabolic process	H3.4.1.18.2.13.1.1	8
GO:0033057	biological_process	multicellular organismal reproductive behavior	H3.1.3.2.2	5
GO:0033058	biological_process	directional locomotion	H3.11.2	3
GO:0033059	biological_process	cellular pigmentation	H3.5.2.32	4
GO:0033060	biological_process	ocellus pigmentation	H3.12.10.1	4
GO:0033061	cellular_component	DNA recombinase mediator complex	H1.9.5.21	4
GO:0033062	cellular_component	Rhp55-Rhp57 complex	H1.2.1.2.1.86.1.1.5.32	10
GO:0033063	cellular_component	Rad51B-Rad51C-Rad51D-XRCC2 complex	H1.2.1.2.1.86.1.1.5.33	10
GO:0033064	cellular_component	XRCC2-RAD51D complex	H1.2.1.2.1.86.1.1.5.34	10
GO:0033065	cellular_component	Rad51C-XRCC3 complex	H1.2.1.2.1.86.1.1.5.35	10
GO:0033066	cellular_component	Rad51B-Rad51C complex	H1.2.1.2.1.86.1.1.5.36	10
GO:0033067	biological_process	macrolide metabolic process	H3.4.8.14.1.1	6
GO:0033068	biological_process	macrolide biosynthetic process	H3.4.3.6.9.2	6
GO:0033069	biological_process	ansamycin metabolic process	H3.4.8.5.7.10	6
GO:0033070	biological_process	ansamycin biosynthetic process	H3.4.3.6.14.3.3	7
GO:0033071	biological_process	vancomycin metabolic process	H3.4.1.8.13.2.3.3	8
GO:0033072	biological_process	vancomycin biosynthetic process	H3.4.1.8.13.2.3.1.2	9
GO:0033073	biological_process	pinene metabolic process	H3.4.8.23.3.4.4.2	8
GO:0033074	biological_process	pinene catabolic process	H3.4.2.4.22.1.5.3.1	9
GO:0033075	biological_process	isoquinoline alkaloid biosynthetic process	H3.4.1.8.9.1	6
GO:0033076	biological_process	isoquinoline alkaloid metabolic process	H3.4.1.8.9	5
GO:0033077	biological_process	T cell differentiation in thymus	H3.3.10.1.1.2.2.3.2	9
GO:0033078	biological_process	extrathymic T cell differentiation	H3.3.10.1.1.2.2.3.3	9
GO:0033079	biological_process	immature T cell proliferation	H3.3.16.4.4.2.1	7
GO:0033080	biological_process	immature T cell proliferation in thymus	H3.3.10.1.1.2.2.3.2.1	10
GO:0033081	biological_process	regulation of T cell differentiation in thymus	H3.17.1.1.6.6.2.2.1	9
GO:0033082	biological_process	regulation of extrathymic T cell differentiation	H3.17.1.1.6.6.2.2.2	9
GO:0033083	biological_process	regulation of immature T cell proliferation	H3.17.1.1.6.6.3.2.1	9
GO:0033084	biological_process	regulation of immature T cell proliferation in thymus	H3.17.1.1.6.6.2.2.1.1	10
GO:0033085	biological_process	negative regulation of T cell differentiation in thymus	H3.17.1.1.3.2.6.2.2.1	10
GO:0033086	biological_process	negative regulation of extrathymic T cell differentiation	H3.17.1.1.3.2.6.2.2.2	10
GO:0033087	biological_process	negative regulation of immature T cell proliferation	H3.17.1.1.3.2.6.3.2.1	10
GO:0033088	biological_process	negative regulation of immature T cell proliferation in thymus	H3.17.1.1.3.2.6.3.2.1.1	11
GO:0033089	biological_process	positive regulation of T cell differentiation in thymus	H3.17.1.1.4.2.6.2.2.1	10
GO:0033090	biological_process	positive regulation of extrathymic T cell differentiation	H3.17.1.1.4.2.6.2.2.2	10
GO:0033091	biological_process	positive regulation of immature T cell proliferation	H3.17.1.1.4.2.6.3.2.1	10
GO:0033092	biological_process	positive regulation of immature T cell proliferation in thymus	H3.17.1.1.4.2.6.3.2.1.1	11
GO:0033093	cellular_component	Weibel-Palade body	H1.2.1.2.1.9.2.76.1.3.1.3	12
GO:0033094	molecular_function	butane-1,4-diamine:2-oxoglutarate aminotransferase activity	H2.3.15.9.1.25	6
GO:0033095	cellular_component	aleurone grain	H1.2.1.2.1.9.2.76.1.7	10
GO:0033096	cellular_component	amyloplast envelope	H1.2.1.2.1.9.2.53.1.3	10
GO:0033097	cellular_component	amyloplast membrane	H1.2.1.2.1.9.2.53.1.3.1	11
GO:0033098	cellular_component	amyloplast inner membrane	H1.2.1.2.1.9.2.53.1.3.1.1	12
GO:0033099	cellular_component	attachment organelle	H1.2.1.2.1.86.1.8	8
GO:0033100	cellular_component	NuA3 histone acetyltransferase complex	H1.2.1.2.1.86.1.1.5.11.1.2.5.1	14
GO:0033101	cellular_component	cellular bud membrane	H1.2.1.5.2.59	6
GO:0033102	cellular_component	acidocalcisome membrane	H1.2.1.2.1.9.2.65.1	9
GO:0033103	biological_process	protein secretion by the type VI secretion system	H3.5.2.31.3.6	6
GO:0033104	cellular_component	type VI protein secretion system complex	H1.2.1.44	4
GO:0033105	cellular_component	chlorosome envelope	H1.2.1.2.1.86.2.12.1	9
GO:0033106	cellular_component	cis-Golgi network membrane	H1.2.1.2.1.68	6
GO:0033107	cellular_component	CVT vesicle	H1.2.1.2.1.9.2.76.1.8	10
GO:0033108	biological_process	mitochondrial respiratory chain complex assembly	H3.5.2.7.2.8	6
GO:0033109	biological_process	cortical actin cytoskeleton stabilization	H3.5.2.7.3.3.2.2	8
GO:0033110	cellular_component	Cvt vesicle membrane	H1.2.1.2.1.9.2.76.1.6.3	11
GO:0033111	cellular_component	attachment organelle membrane	H1.2.1.2.1.69	6
GO:0033112	cellular_component	cyanelle envelope	H1.2.1.2.1.9.2.53.8.3	10
GO:0033113	cellular_component	cyanelle membrane	H1.2.1.2.1.9.2.53.8.3.1	11
GO:0033114	cellular_component	cyanelle thylakoid lumen	H1.2.1.2.1.9.2.53.8.1.1	11
GO:0033115	cellular_component	cyanelle thylakoid membrane	H1.2.1.2.1.9.2.53.8.1.2	11
GO:0033116	cellular_component	endoplasmic reticulum-Golgi intermediate compartment membrane	H1.2.1.2.1.9.2.10.1	9
GO:0033117	cellular_component	esterosome	H1.2.1.2.1.9.2.76.1.9	10
GO:0033118	cellular_component	esterosome membrane	H1.2.1.2.1.9.2.76.1.6.4	11
GO:0033119	biological_process	negative regulation of RNA splicing	H3.17.1.5.2.2.8.1	8
GO:0033120	biological_process	positive regulation of RNA splicing	H3.17.1.5.3.2.7.1	8
GO:0033121	biological_process	regulation of purine nucleotide catabolic process	H3.17.1.5.4.2.6.2	8
GO:0033122	biological_process	negative regulation of purine nucleotide catabolic process	H3.17.1.5.2.1.2.5.3	9
GO:0033123	biological_process	positive regulation of purine nucleotide catabolic process	H3.17.1.5.3.1.1.4.2	9
GO:0033124	biological_process	regulation of GTP catabolic process	H3.17.1.5.4.2.6.2.1	9
GO:0033125	biological_process	negative regulation of GTP catabolic process	H3.17.1.5.2.1.2.5.3.1	10
GO:0033126	biological_process	positive regulation of GTP catabolic process	H3.17.1.5.3.1.1.4.2.1	10
GO:0033127	biological_process	regulation of histone phosphorylation	H3.17.1.5.6.11.1.1.4	9
GO:0033128	biological_process	negative regulation of histone phosphorylation	H3.17.1.5.2.2.7.2.1.1.4	11
GO:0033129	biological_process	positive regulation of histone phosphorylation	H3.17.1.5.3.2.6.2.1.1.4	11
GO:0033130	molecular_function	acetylcholine receptor binding	H2.7.5.11.29	5
